window,character_id,class,confidence,x1,y1,x2,y2
window_044.png,1,person,0.622212290763855,1.616835594177246,2444.586181640625,209.26165771484375,2999.41162109375
window_044.png,2,person,0.5279600024223328,401.0433349609375,2822.545166015625,444.11676025390625,2943.11279296875
window_044.png,3,person,0.5156658291816711,388.9959716796875,2821.513916015625,439.96038818359375,2942.25830078125
window_044.png,4,person,0.4896339178085327,446.3424072265625,2830.406494140625,476.33172607421875,2981.57666015625
window_044.png,5,person,0.48194757103919983,167.84939575195312,2835.6943359375,201.11476135253906,2937.6806640625
window_044.png,6,person,0.39840710163116455,0.4775047302246094,2.7133941650390625,575.9237670898438,870.2613525390625
window_044.png,7,person,0.2555905878543854,446.62408447265625,2829.42333984375,474.47271728515625,2938.58740234375
window_045.png,0,person,0.7054228782653809,191.21360778808594,340.9921569824219,246.7381591796875,503.0389099121094
window_045.png,1,person,0.5339918732643127,389.9891052246094,321.4800109863281,434.5745544433594,439.0498962402344
window_045.png,2,person,0.4752029776573181,167.43821716308594,335.2812194824219,203.73179626464844,438.4186096191406
window_045.png,3,person,0.46241500973701477,2.327531576156616,2.382946014404297,215.75018310546875,807.4358520507812
window_045.png,4,person,0.3737603724002838,390.03558349609375,324.4356384277344,420.60491943359375,441.9286804199219
window_045.png,5,person,0.35466694831848145,443.6807861328125,331.8174133300781,476.067626953125,474.65557861328125
window_045.png,6,person,0.2624133229255676,403.4608459472656,321.7359619140625,444.7178039550781,443.5794982910156
window_047.png,0,person,0.2806221544742584,7.662248611450195,1996.976806640625,679.683349609375,2321.5439453125
window_048.png,0,person,0.8507160544395447,226.95750427246094,2608.333251953125,674.3246459960938,2999.379150390625
window_048.png,1,person,0.6317160129547119,3.392672538757324,756.3413696289062,683.9933471679688,2086.908203125
window_048.png,2,person,0.2542698085308075,0.8475691080093384,1256.0028076171875,300.52642822265625,2100.940185546875
window_049.png,0,person,0.8568711280822754,108.22718811035156,102.19144439697266,685.745849609375,1339.3092041015625
window_049.png,1,person,0.316853791475296,20.284034729003906,2126.4833984375,281.4671936035156,2497.107421875
window_050.png,0,person,0.5785192847251892,72.91767120361328,849.0298461914062,570.6307983398438,1479.337646484375
window_050.png,1,person,0.2641468942165375,0.2307415008544922,849.3394165039062,684.0260620117188,2235.4072265625
window_051.png,0,person,0.7137264013290405,197.41444396972656,699.7544555664062,459.2271423339844,1113.9359130859375
window_051.png,1,person,0.3285062909126282,137.674560546875,2180.917724609375,417.771484375,2533.377685546875
window_053.png,0,person,0.7255106568336487,10.42177677154541,2126.7470703125,674.4727783203125,2998.143798828125
window_053.png,1,person,0.6662685871124268,186.48046875,667.8285522460938,347.09844970703125,1012.34033203125
window_053.png,2,person,0.4401482343673706,339.833740234375,674.0690307617188,476.7681579589844,846.7841186523438
window_054.png,0,person,0.4090726375579834,215.51138305664062,1930.82568359375,523.5034790039062,2374.196044921875
window_054.png,1,person,0.353919118642807,0.0,1.2401819229125977,686.0047607421875,869.2410278320312
window_055.png,0,person,0.6209535598754883,285.3547668457031,2857.19482421875,481.74481201171875,2999.505615234375
window_056.png,0,person,0.9145987033843994,126.59031677246094,2397.35986328125,684.6041259765625,2998.907470703125
window_057.png,0,person,0.38184690475463867,0.23775100708007812,1.9895553588867188,690.0,1483.6343994140625
window_059.png,0,person,0.44236060976982117,33.83817672729492,123.9448013305664,686.9884033203125,1598.2391357421875
window_060.png,0,person,0.2587319612503052,71.77902221679688,23.207902908325195,363.2994079589844,418.635009765625
window_061.png,0,person,0.6462984681129456,383.074462890625,857.8741455078125,427.7444763183594,1025.6651611328125
window_061.png,1,person,0.6065349578857422,496.8066711425781,851.5917358398438,546.6844482421875,1040.27294921875
window_061.png,2,person,0.5574250817298889,547.1885986328125,861.0639038085938,598.5631713867188,1088.673095703125
window_061.png,3,person,0.5534322261810303,592.34326171875,858.1535034179688,651.2974853515625,1056.002685546875
window_061.png,4,person,0.5331742763519287,470.6250305175781,856.1243896484375,511.3276672363281,1031.6861572265625
window_061.png,5,person,0.33968695998191833,596.8515014648438,858.23779296875,662.0595092773438,1090.1798095703125
window_061.png,6,person,0.2956750988960266,409.8586730957031,849.1591796875,480.41827392578125,1043.428955078125
window_062.png,0,person,0.8885959386825562,141.1281280517578,886.4453125,541.1405639648438,1697.2752685546875
window_063.png,0,person,0.7683102488517761,1.771402359008789,675.944580078125,688.9140014648438,2262.546142578125
window_064.png,0,person,0.8727397918701172,215.7593231201172,605.5869750976562,684.0528564453125,1112.19580078125
window_065.png,0,person,0.591478168964386,42.56300735473633,1842.4669189453125,688.6503295898438,2942.078857421875
window_067.png,0,person,0.7677276134490967,75.41427612304688,2125.52880859375,687.0171508789062,2643.75341796875
window_068.png,0,person,0.761645495891571,64.92304992675781,1533.303955078125,351.8527526855469,2546.79736328125
window_068.png,1,person,0.7100733518600464,263.6260681152344,1654.0296630859375,685.5289916992188,2542.60693359375
window_068.png,2,person,0.5803968906402588,28.656864166259766,0.4685908555984497,428.302490234375,143.83534240722656
window_068.png,3,person,0.32092925906181335,194.82920837402344,0.7085815072059631,430.2082824707031,150.01596069335938
window_069.png,0,person,0.9097926020622253,161.42112731933594,2535.744140625,636.8709716796875,2999.050048828125
window_069.png,1,person,0.8424046039581299,156.30039978027344,719.48876953125,338.27520751953125,1089.79638671875
window_069.png,2,person,0.28755971789360046,410.808837890625,761.7901611328125,542.1223754882812,1063.858154296875
window_070.png,0,person,0.946723222732544,127.51628875732422,38.944244384765625,678.7386474609375,712.9345703125
window_070.png,1,person,0.7020460963249207,377.1979675292969,1610.4786376953125,467.6273193359375,1911.11181640625
window_071.png,0,person,0.9319643974304199,93.86066436767578,615.2549438476562,594.6176147460938,1285.764892578125
window_071.png,1,person,0.8734914064407349,34.37025451660156,2351.890380859375,236.49826049804688,2999.24365234375
window_071.png,2,person,0.6590855717658997,218.59739685058594,2181.854248046875,523.8583374023438,3000.0
window_073.png,0,person,0.9279855489730835,56.27903747558594,2049.779052734375,687.5123901367188,2996.625244140625
window_073.png,1,person,0.7286707162857056,575.9732666015625,1041.38232421875,661.7198486328125,1432.2901611328125
window_074.png,0,person,0.726780354976654,55.39347839355469,0.7470130920410156,690.0,1157.8394775390625
window_075.png,0,person,0.7165048718452454,370.2128601074219,506.33782958984375,619.4800415039062,1526.7508544921875
window_075.png,1,person,0.42729541659355164,51.93500518798828,982.8289794921875,554.7697143554688,2482.8671875
window_076.png,0,person,0.8567614555358887,426.7586975097656,1724.9041748046875,555.7566528320312,1972.5731201171875
window_076.png,1,person,0.8222680687904358,314.4716796875,1757.2523193359375,432.4022521972656,1970.9534912109375
window_076.png,2,person,0.8053112030029297,144.0393829345703,1663.627685546875,297.8370361328125,1931.875244140625
window_076.png,3,person,0.7756286263465881,507.04248046875,2838.956298828125,650.6483764648438,2999.4716796875
window_076.png,4,person,0.7627803683280945,164.8125457763672,2804.27783203125,324.8574523925781,2999.44091796875
window_077.png,0,person,0.9428245425224304,41.07985305786133,305.5246887207031,466.4585876464844,704.3287353515625
window_077.png,1,person,0.9069938063621521,424.7771301269531,338.47711181640625,688.8323364257812,704.394287109375
window_077.png,2,person,0.8697935938835144,15.323200225830078,1808.4462890625,258.774658203125,2193.675048828125
window_077.png,3,person,0.39075976610183716,304.83770751953125,1865.8372802734375,638.2771606445312,2195.429443359375
window_078.png,0,person,0.904365062713623,354.1180419921875,2642.43505859375,688.9024658203125,2999.62451171875
window_078.png,1,person,0.8623265027999878,16.367340087890625,2675.888916015625,456.9790344238281,2999.3447265625
window_079.png,0,person,0.9065874814987183,49.625694274902344,1430.471435546875,335.2839050292969,1953.00341796875
window_079.png,1,person,0.8896651268005371,396.4457092285156,1588.3697509765625,636.6591796875,1949.440673828125
window_079.png,2,person,0.817335307598114,348.8503723144531,140.77548217773438,688.1292114257812,737.869384765625
window_079.png,3,person,0.7883324027061462,0.6593942642211914,174.56129455566406,472.84234619140625,732.4341430664062
window_080.png,0,person,0.41838398575782776,0.0,553.316162109375,676.5187377929688,2104.297119140625
