image,panel_id,confidence,x1,y1,x2,y2
window_071.png,2,0.6905043721199036,0.0,1503.3367919921875,685.835693359375,2996.2119140625
window_072.png,1,0.9537010788917542,0.0,0.0,689.8445434570312,562.7974853515625
window_072.png,2,0.7643166184425354,0.0,1473.736572265625,689.3624877929688,2261.830322265625
window_072.png,3,0.6453710794448853,0.0,915.0925903320312,684.8799438476562,1455.3251953125
window_072.png,4,0.5418549180030823,0.0,2720.2919921875,516.9708862304688,3000.0
window_072.png,5,0.32555875182151794,0.0,884.9876098632812,688.4031372070312,2055.785888671875
window_073.png,1,0.7129039168357849,0.0,193.6171417236328,690.0,2982.69921875
window_074.png,1,0.8319033980369568,8.093476295471191,167.5718231201172,690.0,2992.798095703125
window_074.png,2,0.5497591495513916,0.0,0.0,690.0,2238.3583984375
window_075.png,1,0.8697719573974609,7.077956199645996,83.78419494628906,690.0,2973.6669921875
window_075.png,2,0.6905510425567627,0.0,9.320640563964844,690.0,2097.719970703125
window_075.png,3,0.3401601314544678,0.0,813.5469970703125,688.5629272460938,3000.0
window_076.png,1,0.7480798363685608,7.6630353927612305,1535.4122314453125,680.9036254882812,3000.0
window_076.png,2,0.5315818190574646,0.0,0.0,675.2991943359375,2393.163330078125
window_076.png,3,0.404632568359375,0.0,0.0,686.885986328125,1560.0909423828125
window_077.png,1,0.9638570547103882,0.0,0.6394386291503906,688.8904418945312,712.8667602539062
window_077.png,2,0.8937361836433411,8.25812816619873,2630.175537109375,686.797607421875,3000.0
window_077.png,3,0.547483503818512,0.0,1020.4647827148438,687.0023803710938,2531.266357421875
window_078.png,1,0.8767960667610168,28.372692108154297,108.6546401977539,690.0,2003.6229248046875
window_079.png,1,0.40433138608932495,0.0,2380.79296875,644.4166259765625,2996.609375
window_079.png,2,0.28485193848609924,4.022669792175293,0.0,690.0,1955.0343017578125
window_080.png,1,0.8759366869926453,0.0,437.1379699707031,690.0,2978.91357421875
